Sales,Standard,Money and Goal,,,,,,,,,Product,,,,,,,,,,,,,,
,,0.9,0.95,1,1.03,1.08,1.1000000000000001,1.1499999999999999,1.2,1.3,,,,,,,,,,,,,,,
Team,Incentive,0.9,0.95,1,1.03,1.06,1.1000000000000001,1.1499999999999999,1.2,20,AJ,RD,BD,AJP,RDC,RM,ND,YY,PDC,TKM,RKR,AMV,AJA,FP,QM
5490000718,4000,3600,3800,4000,4120,4320,4400,4600,4800,5200,3.3333333333333326E-2,5.5555555555555552E-2,0.1111111111111111,5.5555555555555552E-2,0.1111111111111111,0.1111111111111111,,0.1111111111111111,0.16666666666666663,4.4444444444444439E-2,4.4444444444444439E-2,2.222222222222222E-2,1.111111111111111E-2,0.1111111111111111,1.111111111111111E-2
5490000706,4000,3600,3800,4000,4120,4320,4400,4600,4800,5200,3.03030303030303E-2,5.0505050505050504E-2,0.10101010101010101,5.0505050505050504E-2,0.10101010101010101,0.10101010101010101,0.10101010101010101,0.10101010101010101,0.15151515151515149,4.0404040404040401E-2,4.0404040404040401E-2,2.02020202020202E-2,,0.10101010101010101,0.01
5490000707,5000,4500,4750,5000,5150,5400,5500,5750,6000,6500,3.4883720930232558E-2,5.8139534883720936E-2,0.11627906976744187,5.8139534883720936E-2,0.11627906976744187,0.11627906976744187,0.11627906976744187,0.11627906976744187,0.1744186046511628,4.6511627906976744E-2,4.6511627906976744E-2,,,,
5490000701,5000,4500,4750,5000,5150,5400,5500,5750,6000,6500,3.0927835051546389E-2,5.1546391752577317E-2,0.10309278350515463,5.1546391752577317E-2,0.10309278350515463,0.10309278350515463,0.10309278350515463,0.10309278350515463,0.15463917525773194,4.1237113402061855E-2,4.1237113402061855E-2,,,0.10309278350515463,1.0309278350515464E-2
5490000721,5000,4500,4750,5000,5150,5400,5500,5750,6000,6500,3.3333333333333326E-2,5.5555555555555552E-2,0.1111111111111111,5.5555555555555552E-2,0.1111111111111111,0.1111111111111111,,0.1111111111111111,0.16666666666666663,4.4444444444444439E-2,4.4444444444444439E-2,2.222222222222222E-2,1.111111111111111E-2,0.1111111111111111,1.111111111111111E-2
5490000719,5000,4500,4750,5000,5150,5400,5500,5750,6000,6500,3.4883720930232558E-2,5.8139534883720936E-2,0.11627906976744187,5.8139534883720936E-2,0.11627906976744187,0.11627906976744187,0.11627906976744187,0.11627906976744187,0.1744186046511628,4.6511627906976744E-2,4.6511627906976744E-2,,,,
222208,5000,4500,4750,5000,5150,5400,5500,5750,6000,6500,0.03,0.05,0.1,0.05,0.1,0.1,0.1,0.1,0.15,0.04,0.04,0.02,0.01,0.1,0.01
5490000725,4000,3600,3800,4000,4120,4320,4400,4600,4800,5200,5.6179775280898875E-2,5.6179775280898875E-2,0.1685393258426966,5.6179775280898875E-2,0.11235955056179775,0.11235955056179775,,0.15730337078651685,0.1685393258426966,5.6179775280898875E-2,5.6179775280898875E-2,,,,
5490000702,4000,3600,3800,4000,4120,4320,4400,4600,4800,5200,,,,,,,,0.92307692307692302,,,,,7.6923076923076927E-2,,
5490000708,4000,3600,3800,4000,4120,4320,4400,4600,4800,5200,,,0.5,,,,,,0.5,,,,,,
5490000704,5000,4500,4750,5000,5150,5400,5500,5750,6000,6500,5.3571428571428575E-2,8.9285714285714302E-2,,8.9285714285714302E-2,0.19642857142857145,0.2142857142857143,0.1785714285714286,,,8.9285714285714302E-2,8.9285714285714302E-2,,,,
222238,5000,4500,4750,5000,5150,5400,5500,5750,6000,6500,3.03030303030303E-2,5.0505050505050504E-2,0.15151515151515149,5.0505050505050504E-2,0.1111111111111111,0.1212121212121212,0.10101010101010101,0.1212121212121212,0.15151515151515149,5.0505050505050504E-2,5.0505050505050504E-2,,1.01010101010101E-2,,
5490000713,5000,4500,4750,5000,5150,5400,5500,5750,6000,6500,,,0.26666666666666666,,,,,0.22222222222222227,0.26666666666666666,,,,,0.22222222222222227,2.2222222222222227E-2
5490000709,5000,4500,4750,5000,5150,5400,5500,5750,6000,6500,5.5555555555555559E-2,9.2592592592592615E-2,,9.2592592592592615E-2,0.18518518518518523,0.20370370370370372,0.18518518518518523,,,7.4074074074074084E-2,7.4074074074074084E-2,3.7037037037037042E-2,,,
5490000703,5000,4500,4750,5000,5150,5400,5500,5750,6000,6500,,,0.35294117647058826,,,,,0.29411764705882359,0.35294117647058826,,,,,,
5490000717,5000,4500,4750,5000,5150,5400,5500,5750,6000,6500,5.7692307692307689E-2,9.6153846153846159E-2,,9.6153846153846159E-2,0.19230769230769232,0.21153846153846154,0.19230769230769232,,,7.6923076923076927E-2,7.6923076923076927E-2,,,,
222237,5000,4500,4750,5000,5150,5400,5500,5750,6000,6500,3.03030303030303E-2,5.0505050505050504E-2,0.1212121212121212,5.0505050505050504E-2,0.10101010101010101,0.1111111111111111,0.10101010101010101,0.10101010101010101,0.1212121212121212,4.0404040404040401E-2,4.0404040404040401E-2,2.02020202020202E-2,,0.10101010101010101,1.01010101010101E-2
5490000710,5000,4500,4750,5000,5150,5400,5500,5750,6000,6500,,,,,,,,,,,,0.7,0.3,,
222236,5000,4500,4750,5000,5150,5400,5500,5750,6000,6500,,,,,,,,,,,,0.7,0.3,,
5490000720,5500,4950,5225,5500,5665,5940,6050.0000000000009,6324.9999999999991,6600,7150,3.1578947368421047E-2,3.1578947368421047E-2,0.15789473684210525,5.2631578947368418E-2,0.11578947368421053,0.10526315789473684,0.12631578947368419,0.12631578947368419,0.15789473684210525,5.2631578947368418E-2,4.2105263157894736E-2,,,,
5490000714,5500,4950,5225,5500,5665,5940,6050.0000000000009,6324.9999999999991,6600,7150,,,0.4285714285714286,,,,,,0.4285714285714286,0.14285714285714288,,,,,
5490000705,5500,4950,5225,5500,5665,5940,6050.0000000000009,6324.9999999999991,6600,7150,,8.3333333333333329E-2,,,0.30555555555555558,0.27777777777777779,0.33333333333333331,,,,,,,,
5490000711,5500,4950,5225,5500,5665,5940,6050.0000000000009,6324.9999999999991,6600,7150,0.12499999999999999,,,0.20833333333333331,,,,0.49999999999999994,,,0.16666666666666666,,,,
222235,6000,5400,5700,6000,6180,6480,6600.0000000000009,6899.9999999999991,7200,7800,3.1578947368421047E-2,3.1578947368421047E-2,0.15789473684210525,5.2631578947368418E-2,0.11578947368421053,0.10526315789473684,0.12631578947368419,0.12631578947368419,0.15789473684210525,5.2631578947368418E-2,4.2105263157894736E-2,,,,
222234,6000,5400,5700,6000,6180,6480,6600.0000000000009,6899.9999999999991,7200,7800,0.1719,0.12570000000000001,0.3654,2.0299999999999999E-2,1.3299999999999999E-2,2.0400000000000001E-2,3.0999999999999999E-3,0.20080000000000001,5.6000000000000001E-2,1.2E-2,5.1999999999999998E-3,3.3000000000000004E-3,1E-4,2.3999999999999998E-3,1E-4
222223,6000,5400,5700,6000,6180,6480,6600.0000000000009,6899.9999999999991,7200,7800,0.21112111211121112,0.28692869286928691,0.20632063206320633,2.1702170217021702E-2,9.0009000900089994E-3,2.7002700270027002E-2,3.8003800380038005E-3,0.13521352135213519,7.9707970797079697E-2,1.4501450145014501E-2,4.1004100410041008E-3,1.0001000100010001E-4,,4.0004000400040005E-4,1.0001000100010001E-4
222222,6000,5400,5700,6000,6180,6480,6600.0000000000009,6899.9999999999991,7200,7800,0.03,0.03,0.1,0.05,0.1,0.1,0.1,0.08,7.0000000000000007E-2,0.03,0.03,0.09,0.08,0.1,0.01
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.05,,,,,,,,,,
,,,,,,,,,,,,,,,0.05,,,,,,,,,,
,,,,,,,,,,,,,,,0.12,,,,,,,,,,
,,,,,,,,,,,,,,,0.12,,,,,,,,,,
,,,,,,,,,,,,,,,0.12,,,,,,,,,,
,,,,,,,,,,,,,,,0.12,,,,,,,,,,
,,,,,,,,,,,,,,,0.05,,,,,,,,,,
,,,,,,,,,,,,,,,0.14000000000000001,,,,,,,,,,
,,,,,,,,,,,,,,,0.13,,,,,,,,,,
,,,,,,,,,,,,,,,0.05,,,,,,,,,,
,,,,,,,,,,,,,,,0.05,,,,,,,,,,
